episode,shaped_reward,success,steps
25222,-10.28000000,0,29
25223,-10.19000000,0,20
25224,-10.29000000,0,30
25225,7.66000000,1,235
25226,8.80000000,1,121
25227,9.13000000,1,88
25228,8.99000000,1,102
25229,9.50000000,1,51
25230,8.61000000,1,140
25231,9.24000000,1,77
25232,9.26000000,1,75
25233,-10.18000000,0,19
25234,9.14000000,1,87
25235,-10.13000000,0,14
25236,9.02000000,1,99
25237,9.24000000,1,77
25238,-10.29000000,0,30
25239,8.87000000,1,114
25240,9.35000000,1,66
25241,9.04000000,1,97
25242,8.77000000,1,124
25243,9.38000000,1,63
25244,-10.25000000,0,26
25245,-10.48000000,0,49
25246,8.64000000,1,137
25247,9.46000000,1,55
25248,9.54000000,1,47
25249,8.88000000,1,113
25250,9.49000000,1,52
25251,9.29000000,1,72
25252,9.33000000,1,68
25253,9.39000000,1,62
25254,8.59000000,1,142
25255,9.32000000,1,69
25256,9.45000000,1,56
25257,9.24000000,1,77
25258,9.51000000,1,50
25259,9.38000000,1,63
25260,-10.13000000,0,14
25261,8.94000000,1,107
25262,9.08000000,1,93
25263,9.59000000,1,42
25264,9.34000000,1,67
25265,9.28000000,1,73
25266,-10.34000000,0,35
25267,9.54000000,1,47
25268,9.01000000,1,100
25269,9.32000000,1,69
25270,9.22000000,1,79
25271,-10.35000000,0,36
25272,8.72000000,1,129
25273,-10.25000000,0,26
25274,9.33000000,1,68
25275,9.57000000,1,44
25276,9.20000000,1,81
25277,9.08000000,1,93
25278,9.41000000,1,60
25279,-10.12000000,0,13
25280,9.32000000,1,69
25281,9.40000000,1,61
25282,8.89000000,1,112
25283,9.49000000,1,52
25284,9.46000000,1,55
25285,9.32000000,1,69
25286,-10.17000000,0,18
25287,8.54000000,1,147
25288,9.29000000,1,72
25289,-10.15000000,0,16
25290,9.15000000,1,86
25291,9.51000000,1,50
25292,-10.62000000,0,63
25293,9.25000000,1,76
25294,9.02000000,1,99
25295,9.08000000,1,93
25296,9.24000000,1,77
25297,9.15000000,1,86
25298,9.35000000,1,66
25299,9.23000000,1,78
25300,-10.33000000,0,34
25301,8.89000000,1,112
25302,9.03000000,1,98
25303,9.12000000,1,89
25304,8.59000000,1,142
25305,9.12000000,1,89
25306,9.17000000,1,84
25307,9.28000000,1,73
25308,9.36000000,1,65
25309,8.92000000,1,109
25310,9.15000000,1,86
25311,9.24000000,1,77
25312,9.22000000,1,79
25313,9.51000000,1,50
25314,9.59000000,1,42
25315,9.13000000,1,88
25316,9.52000000,1,49
25317,9.18000000,1,83
25318,9.18000000,1,83
25319,-10.29000000,0,30
25320,9.46000000,1,55
25321,9.11000000,1,90
25322,9.16000000,1,85
25323,-10.05000000,0,6
25324,9.07000000,1,94
25325,9.04000000,1,97
25326,9.51000000,1,50
25327,9.46000000,1,55
25328,-10.25000000,0,26
25329,9.44000000,1,57
25330,9.52000000,1,49
25331,9.14000000,1,87
25332,9.46000000,1,55
25333,9.36000000,1,65
25334,9.32000000,1,69
25335,9.14000000,1,87
25336,9.41000000,1,60
25337,9.52000000,1,49
25338,9.20000000,1,81
25339,8.92000000,1,109
25340,-10.30000000,0,31
25341,-10.30000000,0,31
25342,9.09000000,1,92
25343,-10.65000000,0,66
25344,9.18000000,1,83
25345,9.08000000,1,93
25346,-10.25000000,0,26
25347,9.25000000,1,76
25348,9.25000000,1,76
25349,8.73000000,1,128
25350,-10.43000000,0,44
25351,9.24000000,1,77
25352,8.88000000,1,113
25353,9.34000000,1,67
25354,8.91000000,1,110
25355,9.02000000,1,99
25356,-10.55000000,0,56
25357,9.49000000,1,52
25358,9.41000000,1,60
25359,9.45000000,1,56
25360,8.82000000,1,119
25361,9.40000000,1,61
25362,8.84000000,1,117
25363,-10.24000000,0,25
25364,9.48000000,1,53
25365,9.66000000,1,35
25366,9.21000000,1,80
25367,9.24000000,1,77
25368,-10.06000000,0,7
25369,8.81000000,1,120
25370,9.08000000,1,93
25371,9.28000000,1,73
25372,9.05000000,1,96
25373,8.58000000,1,143
25374,9.11000000,1,90
25375,9.23000000,1,78
25376,9.36000000,1,65
25377,-10.73000000,0,74
25378,-10.23000000,0,24
25379,8.55000000,1,146
25380,8.95000000,1,106
25381,9.71000000,1,30
25382,8.74000000,1,127
25383,9.43000000,1,58
25384,8.97000000,1,104
25385,-10.18000000,0,19
25386,9.37000000,1,64
25387,9.02000000,1,99
25388,9.49000000,1,52
25389,8.98000000,1,103
25390,9.33000000,1,68
25391,-10.11000000,0,12
25392,9.56000000,1,45
25393,-10.27000000,0,28
25394,-10.25000000,0,26
25395,8.48000000,1,153
25396,9.35000000,1,66
25397,8.80000000,1,121
25398,9.18000000,1,83
25399,9.19000000,1,82
25400,9.12000000,1,89
25401,9.33000000,1,68
25402,9.43000000,1,58
25403,9.42000000,1,59
25404,9.71000000,1,30
25405,9.12000000,1,89
25406,-10.15000000,0,16
25407,8.95000000,1,106
25408,9.19000000,1,82
25409,9.19000000,1,82
25410,-10.10000000,0,11
25411,8.97000000,1,104
25412,8.98000000,1,103
25413,8.84000000,1,117
25414,9.28000000,1,73
25415,9.43000000,1,58
25416,-10.10000000,0,11
25417,8.82000000,1,119
25418,9.38000000,1,63
25419,9.33000000,1,68
25420,8.93000000,1,108
25421,8.62000000,1,139
25422,8.83000000,1,118
25423,9.06000000,1,95
25424,9.49000000,1,52
25425,8.92000000,1,109
25426,-10.42000000,0,43
25427,9.39000000,1,62
25428,9.00000000,1,101
25429,-10.56000000,0,57
25430,9.37000000,1,64
25431,8.76000000,1,125
25432,8.77000000,1,124
25433,9.09000000,1,92
25434,9.32000000,1,69
25435,9.19000000,1,82
25436,8.64000000,1,137
25437,9.40000000,1,61
25438,8.56000000,1,145
25439,9.06000000,1,95
25440,-10.05000000,0,6
25441,9.09000000,1,92
25442,-10.04000000,0,5
25443,9.05000000,1,96
25444,9.53000000,1,48
25445,8.75000000,1,126
25446,9.18000000,1,83
25447,9.35000000,1,66
25448,9.35000000,1,66
25449,9.12000000,1,89
25450,-10.03000000,0,4
25451,9.51000000,1,50
25452,9.13000000,1,88
25453,9.53000000,1,48
25454,9.23000000,1,78
25455,8.90000000,1,111
25456,9.14000000,1,87
25457,-11.07000000,0,108
25458,9.12000000,1,89
25459,9.28000000,1,73
25460,9.01000000,1,100
25461,9.13000000,1,88
25462,9.05000000,1,96
25463,9.27000000,1,74
25464,9.44000000,1,57
25465,8.59000000,1,142
25466,8.99000000,1,102
25467,9.30000000,1,71
25468,9.19000000,1,82
25469,9.12000000,1,89
25470,-11.54000000,0,155
25471,8.98000000,1,103
25472,9.47000000,1,54
25473,8.94000000,1,107
25474,9.50000000,1,51
25475,8.92000000,1,109
25476,9.40000000,1,61
25477,9.40000000,1,61
25478,9.36000000,1,65
25479,9.20000000,1,81
25480,9.69000000,1,32
25481,9.25000000,1,76
25482,9.24000000,1,77
25483,9.38000000,1,63
25484,9.40000000,1,61
25485,9.32000000,1,69
25486,9.10000000,1,91
25487,9.33000000,1,68
25488,8.52000000,1,149
25489,9.46000000,1,55
25490,9.41000000,1,60
25491,9.17000000,1,84
25492,9.08000000,1,93
25493,9.63000000,1,38
25494,9.38000000,1,63
25495,9.26000000,1,75
25496,-10.24000000,0,25
25497,8.89000000,1,112
25498,9.05000000,1,96
25499,9.07000000,1,94
25500,8.89000000,1,112
25501,8.73000000,1,128
25502,9.33000000,1,68
25503,9.20000000,1,81
25504,-10.29000000,0,30
25505,9.51000000,1,50
25506,9.16000000,1,85
25507,9.31000000,1,70
25508,-10.49000000,0,50
25509,8.95000000,1,106
25510,8.54000000,1,147
25511,-11.49000000,0,150
25512,9.19000000,1,82
25513,-10.24000000,0,25
25514,9.50000000,1,51
25515,9.35000000,1,66
25516,9.05000000,1,96
25517,9.00000000,1,101
25518,8.99000000,1,102
25519,9.03000000,1,98
25520,9.03000000,1,98
25521,9.44000000,1,57
25522,9.03000000,1,98
25523,9.10000000,1,91
25524,8.78000000,1,123
25525,9.24000000,1,77
25526,8.99000000,1,102
25527,-10.31000000,0,32
25528,8.86000000,1,115
25529,9.51000000,1,50
25530,-10.13000000,0,14
25531,9.20000000,1,81
25532,-10.24000000,0,25
25533,-10.21000000,0,22
25534,8.71000000,1,130
25535,-10.71000000,0,72
25536,9.04000000,1,97
25537,-10.86000000,0,87
25538,9.35000000,1,66
25539,8.63000000,1,138
25540,9.21000000,1,80
25541,8.97000000,1,104
25542,9.42000000,1,59
25543,9.39000000,1,62
25544,9.28000000,1,73
25545,9.10000000,1,91
25546,-10.66000000,0,67
25547,9.57000000,1,44
25548,9.17000000,1,84
25549,8.72000000,1,129
25550,8.37000000,1,164
25551,8.42000000,1,159
25552,-10.31000000,0,32
25553,9.24000000,1,77
25554,9.08000000,1,93
25555,8.92000000,1,109
25556,9.53000000,1,48
25557,9.41000000,1,60
25558,8.81000000,1,120
25559,9.17000000,1,84
25560,8.77000000,1,124
25561,8.69000000,1,132
25562,-10.42000000,0,43
25563,8.36000000,1,165
25564,9.25000000,1,76
25565,-10.21000000,0,22
25566,8.74000000,1,127
25567,-10.91000000,0,92
25568,9.45000000,1,56
25569,8.96000000,1,105
25570,-10.64000000,0,65
25571,8.84000000,1,117
25572,8.82000000,1,119
25573,9.34000000,1,67
25574,8.68000000,1,133
25575,9.33000000,1,68
25576,9.05000000,1,96
25577,8.50000000,1,151
25578,9.21000000,1,80
25579,9.29000000,1,72
25580,-10.08000000,0,9
25581,-10.12000000,0,13
25582,9.14000000,1,87
25583,9.53000000,1,48
25584,8.91000000,1,110
25585,9.20000000,1,81
25586,9.25000000,1,76
25587,-10.58000000,0,59
25588,9.46000000,1,55
25589,9.29000000,1,72
25590,9.20000000,1,81
25591,8.68000000,1,133
25592,9.21000000,1,80
25593,9.29000000,1,72
25594,9.18000000,1,83
25595,9.13000000,1,88
25596,9.66000000,1,35
25597,9.07000000,1,94
25598,9.06000000,1,95
25599,-10.15000000,0,16
25600,9.34000000,1,67
25601,9.32000000,1,69
25602,8.73000000,1,128
25603,8.86000000,1,115
25604,-10.36000000,0,37
25605,9.37000000,1,64
25606,9.14000000,1,87
25607,8.93000000,1,108
25608,9.35000000,1,66
25609,8.93000000,1,108
25610,8.05000000,1,196
25611,9.50000000,1,51
25612,9.07000000,1,94
25613,9.33000000,1,68
25614,-10.28000000,0,29
25615,9.28000000,1,73
25616,8.81000000,1,120
25617,8.98000000,1,103
25618,-11.12000000,0,113
25619,9.12000000,1,89
25620,9.48000000,1,53
25621,9.22000000,1,79
25622,9.03000000,1,98
25623,8.52000000,1,149
25624,9.46000000,1,55
25625,8.94000000,1,107
25626,9.50000000,1,51
25627,9.14000000,1,87
25628,8.95000000,1,106
25629,9.08000000,1,93
25630,9.50000000,1,51
25631,8.61000000,1,140
25632,-10.09000000,0,10
25633,9.56000000,1,45
25634,9.65000000,1,36
25635,-10.44000000,0,45
25636,9.51000000,1,50
25637,9.22000000,1,79
25638,9.63000000,1,38
25639,9.60000000,1,41
25640,8.73000000,1,128
25641,-10.54000000,0,55
25642,9.37000000,1,64
25643,9.33000000,1,68
25644,8.80000000,1,121
25645,-10.59000000,0,60
25646,-10.27000000,0,28
25647,9.18000000,1,83
25648,9.23000000,1,78
25649,9.56000000,1,45
25650,9.41000000,1,60
25651,-10.30000000,0,31
25652,8.55000000,1,146
25653,9.01000000,1,100
25654,9.21000000,1,80
25655,-10.57000000,0,58
25656,9.33000000,1,68
25657,9.37000000,1,64
25658,9.40000000,1,61
25659,9.06000000,1,95
25660,8.75000000,1,126
25661,9.20000000,1,81
25662,-10.37000000,0,38
25663,-10.14000000,0,15
25664,9.29000000,1,72
25665,9.16000000,1,85
25666,9.21000000,1,80
25667,8.77000000,1,124
25668,-10.30000000,0,31
25669,9.46000000,1,55
25670,-10.16000000,0,17
25671,9.13000000,1,88
25672,-10.18000000,0,19
25673,9.18000000,1,83
25674,8.81000000,1,120
25675,-10.03000000,0,4
25676,-10.11000000,0,12
25677,9.30000000,1,71
25678,-10.13000000,0,14
25679,9.21000000,1,80
25680,9.09000000,1,92
25681,9.01000000,1,100
25682,9.42000000,1,59
25683,9.51000000,1,50
25684,9.54000000,1,47
25685,9.10000000,1,91
25686,8.92000000,1,109
25687,9.04000000,1,97
25688,9.23000000,1,78
25689,9.19000000,1,82
25690,-10.36000000,0,37
25691,9.39000000,1,62
25692,9.27000000,1,74
25693,8.58000000,1,143
25694,8.80000000,1,121
25695,9.47000000,1,54
25696,8.87000000,1,114
25697,-11.14000000,0,115
25698,9.29000000,1,72
25699,9.50000000,1,51
25700,8.39000000,1,162
25701,9.15000000,1,86
25702,9.07000000,1,94
25703,9.37000000,1,64
25704,8.59000000,1,142
25705,9.36000000,1,65
25706,9.46000000,1,55
25707,8.91000000,1,110
25708,9.36000000,1,65
25709,9.37000000,1,64
25710,9.27000000,1,74
25711,9.14000000,1,87
25712,9.30000000,1,71
25713,9.03000000,1,98
25714,-10.12000000,0,13
25715,9.65000000,1,36
25716,9.06000000,1,95
25717,9.30000000,1,71
25718,9.30000000,1,71
25719,9.23000000,1,78
25720,8.94000000,1,107
25721,8.99000000,1,102
25722,9.39000000,1,62
25723,9.41000000,1,60
25724,9.26000000,1,75
25725,-10.33000000,0,34
25726,-10.49000000,0,50
25727,8.77000000,1,124
25728,-10.61000000,0,62
25729,9.46000000,1,55
25730,9.47000000,1,54
25731,9.17000000,1,84
25732,9.40000000,1,61
25733,9.08000000,1,93
25734,9.06000000,1,95
25735,9.43000000,1,58
25736,-10.37000000,0,38
25737,9.19000000,1,82
25738,9.01000000,1,100
25739,9.25000000,1,76
25740,8.93000000,1,108
25741,9.51000000,1,50
25742,-10.09000000,0,10
25743,8.67000000,1,134
25744,9.45000000,1,56
25745,9.43000000,1,58
25746,9.25000000,1,76
25747,-10.49000000,0,50
25748,-10.12000000,0,13
25749,8.90000000,1,111
25750,9.45000000,1,56
25751,9.41000000,1,60
25752,9.01000000,1,100
25753,9.30000000,1,71
25754,8.72000000,1,129
25755,9.29000000,1,72
25756,9.64000000,1,37
25757,9.48000000,1,53
25758,9.47000000,1,54
25759,9.14000000,1,87
25760,9.09000000,1,92
25761,8.78000000,1,123
25762,9.33000000,1,68
25763,9.44000000,1,57
25764,9.01000000,1,100
25765,9.53000000,1,48
25766,-10.95000000,0,96
25767,9.38000000,1,63
25768,-10.47000000,0,48
25769,8.56000000,1,145
25770,9.29000000,1,72
25771,9.28000000,1,73
25772,9.56000000,1,45
25773,9.05000000,1,96
25774,8.56000000,1,145
25775,8.91000000,1,110
25776,8.92000000,1,109
25777,-10.10000000,0,11
25778,-10.50000000,0,51
25779,-10.24000000,0,25
25780,9.35000000,1,66
25781,9.34000000,1,67
25782,8.79000000,1,122
25783,8.63000000,1,138
25784,9.36000000,1,65
25785,9.26000000,1,75
25786,-10.38000000,0,39
25787,9.52000000,1,49
25788,9.07000000,1,94
25789,-10.50000000,0,51
25790,-10.55000000,0,56
25791,9.49000000,1,52
25792,9.19000000,1,82
25793,-10.48000000,0,49
25794,-10.18000000,0,19
25795,-10.31000000,0,32
25796,8.99000000,1,102
25797,8.77000000,1,124
25798,9.11000000,1,90
25799,-10.10000000,0,11
25800,9.59000000,1,42
25801,9.39000000,1,62
25802,9.11000000,1,90
25803,-10.09000000,0,10
25804,9.35000000,1,66
25805,9.47000000,1,54
25806,-10.17000000,0,18
25807,9.42000000,1,59
25808,9.25000000,1,76
25809,8.82000000,1,119
25810,9.58000000,1,43
25811,9.24000000,1,77
25812,8.75000000,1,126
25813,9.17000000,1,84
25814,8.82000000,1,119
25815,9.17000000,1,84
25816,9.31000000,1,70
25817,9.37000000,1,64
25818,8.68000000,1,133
25819,9.07000000,1,94
25820,-10.35000000,0,36
25821,9.51000000,1,50
25822,9.03000000,1,98
25823,8.75000000,1,126
25824,8.95000000,1,106
25825,-10.25000000,0,26
25826,8.30000000,1,171
25827,9.38000000,1,63
25828,9.07000000,1,94
25829,9.27000000,1,74
25830,8.94000000,1,107
25831,8.95000000,1,106
25832,9.36000000,1,65
25833,9.58000000,1,43
25834,8.81000000,1,120
25835,9.43000000,1,58
25836,9.26000000,1,75
25837,9.45000000,1,56
25838,-10.58000000,0,59
25839,9.03000000,1,98
25840,9.60000000,1,41
25841,9.48000000,1,53
25842,9.32000000,1,69
25843,-10.67000000,0,68
25844,9.48000000,1,53
25845,9.18000000,1,83
25846,-10.07000000,0,8
25847,9.41000000,1,60
25848,8.07000000,1,194
25849,9.11000000,1,90
25850,9.31000000,1,70
25851,9.36000000,1,65
25852,-10.79000000,0,80
25853,8.94000000,1,107
25854,9.04000000,1,97
25855,8.56000000,1,145
25856,9.07000000,1,94
25857,9.54000000,1,47
25858,9.27000000,1,74
25859,9.71000000,1,30
25860,9.16000000,1,85
25861,9.32000000,1,69
25862,9.35000000,1,66
25863,9.37000000,1,64
25864,9.05000000,1,96
25865,9.19000000,1,82
25866,9.42000000,1,59
25867,9.45000000,1,56
25868,-11.15000000,0,116
25869,-10.03000000,0,4
25870,9.40000000,1,61
25871,-10.42000000,0,43
25872,9.28000000,1,73
25873,-10.13000000,0,14
25874,9.03000000,1,98
25875,-10.39000000,0,40
25876,-10.48000000,0,49
25877,9.46000000,1,55
25878,-10.14000000,0,15
25879,9.12000000,1,89
25880,9.28000000,1,73
25881,8.61000000,1,140
25882,-10.20000000,0,21
25883,9.02000000,1,99
25884,9.40000000,1,61
25885,-10.67000000,0,68
25886,9.29000000,1,72
25887,9.52000000,1,49
25888,8.80000000,1,121
25889,8.82000000,1,119
25890,8.72000000,1,129
25891,9.40000000,1,61
25892,9.30000000,1,71
25893,-10.22000000,0,23
25894,9.65000000,1,36
25895,9.28000000,1,73
25896,9.62000000,1,39
25897,8.47000000,1,154
25898,9.04000000,1,97
25899,9.04000000,1,97
25900,-10.65000000,0,66
25901,9.47000000,1,54
25902,-10.16000000,0,17
25903,-10.06000000,0,7
25904,-10.12000000,0,13
25905,8.56000000,1,145
25906,9.08000000,1,93
25907,8.64000000,1,137
25908,9.39000000,1,62
25909,9.28000000,1,73
25910,9.19000000,1,82
25911,9.41000000,1,60
25912,-10.16000000,0,17
25913,-10.10000000,0,11
25914,9.28000000,1,73
25915,9.18000000,1,83
25916,9.02000000,1,99
25917,9.17000000,1,84
25918,-10.06000000,0,7
25919,-11.27000000,0,128
25920,-10.53000000,0,54
25921,9.35000000,1,66
25922,-10.64000000,0,65
25923,9.38000000,1,63
25924,9.38000000,1,63
25925,9.66000000,1,35
25926,9.54000000,1,47
25927,8.31000000,1,170
25928,8.54000000,1,147
25929,9.44000000,1,57
25930,-10.24000000,0,25
25931,9.45000000,1,56
25932,9.20000000,1,81
25933,9.01000000,1,100
25934,9.19000000,1,82
25935,9.24000000,1,77
25936,-10.11000000,0,12
25937,9.56000000,1,45
25938,9.23000000,1,78
25939,9.23000000,1,78
25940,8.81000000,1,120
25941,8.92000000,1,109
25942,9.26000000,1,75
25943,-10.21000000,0,22
25944,-10.31000000,0,32
25945,9.27000000,1,74
25946,-10.64000000,0,65
25947,9.05000000,1,96
25948,8.36000000,1,165
25949,8.76000000,1,125
25950,9.43000000,1,58
25951,9.05000000,1,96
25952,9.61000000,1,40
25953,8.84000000,1,117
25954,8.89000000,1,112
25955,9.38000000,1,63
25956,9.20000000,1,81
25957,9.27000000,1,74
25958,9.39000000,1,62
25959,9.50000000,1,51
25960,9.26000000,1,75
25961,-10.34000000,0,35
25962,9.64000000,1,37
25963,-10.26000000,0,27
25964,9.37000000,1,64
25965,8.79000000,1,122
25966,9.48000000,1,53
25967,9.12000000,1,89
25968,9.23000000,1,78
25969,9.67000000,1,34
25970,8.91000000,1,110
25971,9.23000000,1,78
25972,9.04000000,1,97
25973,8.97000000,1,104
25974,9.52000000,1,49
25975,9.29000000,1,72
25976,9.36000000,1,65
25977,8.91000000,1,110
25978,9.56000000,1,45
25979,9.50000000,1,51
25980,-10.09000000,0,10
25981,9.27000000,1,74
25982,9.07000000,1,94
25983,-10.88000000,0,89
25984,9.15000000,1,86
25985,9.25000000,1,76
25986,9.36000000,1,65
25987,9.10000000,1,91
25988,-10.04000000,0,5
25989,9.19000000,1,82
25990,8.31000000,1,170
25991,9.42000000,1,59
25992,-10.43000000,0,44
25993,9.56000000,1,45
25994,8.74000000,1,127
25995,9.27000000,1,74
25996,8.80000000,1,121
25997,9.12000000,1,89
25998,9.25000000,1,76
25999,8.84000000,1,117
26000,-10.22000000,0,23
26001,9.23000000,1,78
26002,9.35000000,1,66
26003,9.28000000,1,73
26004,8.93000000,1,108
26005,8.80000000,1,121
26006,9.34000000,1,67
26007,-10.36000000,0,37
26008,8.83000000,1,118
26009,-10.36000000,0,37
26010,-10.63000000,0,64
26011,9.20000000,1,81
26012,-10.23000000,0,24
26013,-10.30000000,0,31
26014,9.38000000,1,63
26015,8.98000000,1,103
26016,8.78000000,1,123
26017,9.26000000,1,75
26018,9.35000000,1,66
26019,9.31000000,1,70
26020,8.77000000,1,124
26021,-10.10000000,0,11
26022,9.53000000,1,48
26023,9.19000000,1,82
26024,-10.08000000,0,9
26025,9.01000000,1,100
26026,8.87000000,1,114
26027,-10.10000000,0,11
26028,-10.23000000,0,24
26029,9.23000000,1,78
26030,8.65000000,1,136
26031,8.03000000,1,198
26032,-10.08000000,0,9
26033,-10.36000000,0,37
26034,9.46000000,1,55
26035,9.48000000,1,53
26036,9.04000000,1,97
26037,9.55000000,1,46
26038,9.02000000,1,99
26039,9.53000000,1,48
26040,8.32000000,1,169
26041,9.00000000,1,101
26042,8.95000000,1,106
26043,9.14000000,1,87
26044,-10.31000000,0,32
26045,-10.07000000,0,8
26046,9.15000000,1,86
26047,9.30000000,1,71
26048,9.28000000,1,73
26049,9.15000000,1,86
26050,-10.17000000,0,18
26051,-10.32000000,0,33
26052,8.88000000,1,113
26053,8.75000000,1,126
26054,9.55000000,1,46
26055,9.18000000,1,83
26056,-10.34000000,0,35
26057,8.71000000,1,130
26058,-10.48000000,0,49
26059,9.52000000,1,49
26060,-10.09000000,0,10
26061,9.42000000,1,59
26062,8.86000000,1,115
26063,9.50000000,1,51
26064,8.03000000,1,198
26065,-10.17000000,0,18
26066,9.42000000,1,59
26067,9.42000000,1,59
26068,8.87000000,1,114
26069,9.19000000,1,82
26070,9.46000000,1,55
26071,7.65000000,1,236
26072,8.92000000,1,109
26073,8.86000000,1,115
26074,9.07000000,1,94
26075,-10.96000000,0,97
26076,-10.31000000,0,32
26077,9.43000000,1,58
26078,8.54000000,1,147
26079,-10.35000000,0,36
26080,9.17000000,1,84
26081,9.42000000,1,59
26082,9.27000000,1,74
26083,9.24000000,1,77
26084,8.87000000,1,114
26085,-10.87000000,0,88
26086,-10.95000000,0,96
26087,8.77000000,1,124
26088,9.48000000,1,53
26089,9.27000000,1,74
26090,-10.33000000,0,34
26091,-10.27000000,0,28
26092,9.06000000,1,95
26093,-10.56000000,0,57
26094,8.66000000,1,135
26095,8.90000000,1,111
26096,7.89000000,1,212
26097,8.91000000,1,110
26098,-10.12000000,0,13
26099,-10.25000000,0,26
26100,9.48000000,1,53
26101,9.56000000,1,45
26102,9.22000000,1,79
26103,8.97000000,1,104
26104,-10.59000000,0,60
26105,8.82000000,1,119
26106,9.47000000,1,54
26107,-10.18000000,0,19
26108,8.95000000,1,106
26109,8.91000000,1,110
26110,8.12000000,1,189
26111,9.15000000,1,86
26112,8.48000000,1,153
26113,9.43000000,1,58
26114,8.41000000,1,160
26115,9.22000000,1,79
26116,8.56000000,1,145
26117,8.82000000,1,119
26118,9.03000000,1,98
26119,9.22000000,1,79
26120,-10.49000000,0,50
26121,9.14000000,1,87
26122,-10.30000000,0,31
26123,9.34000000,1,67
26124,-10.09000000,0,10
26125,-10.77000000,0,78
26126,-10.47000000,0,48
26127,8.88000000,1,113
26128,8.64000000,1,137
26129,9.41000000,1,60
26130,9.31000000,1,70
26131,9.32000000,1,69
26132,-10.29000000,0,30
26133,9.01000000,1,100
26134,9.47000000,1,54
26135,-10.38000000,0,39
26136,9.44000000,1,57
26137,9.61000000,1,40
26138,9.51000000,1,50
26139,8.86000000,1,115
26140,9.27000000,1,74
26141,-10.10000000,0,11
26142,8.88000000,1,113
26143,9.14000000,1,87
26144,-11.32000000,0,133
26145,-10.63000000,0,64
26146,9.47000000,1,54
26147,9.50000000,1,51
26148,9.37000000,1,64
26149,-10.84000000,0,85
26150,9.43000000,1,58
26151,8.53000000,1,148
26152,9.54000000,1,47
